sale_id,date_key,customer_key,product_key,region_key,quantity,unit_price,unit_cost
3343,2025-03-22,185,5,4,6,131.48,120.09
3344,2025-03-22,168,20,5,3,172.95,87.87
3345,2025-03-22,91,14,3,6,248.64,22.76
3346,2025-03-22,143,30,1,1,139.33,10.04
3347,2025-03-22,200,12,2,3,132.74,130.55
3348,2025-03-22,213,5,3,6,131.48,120.09
3349,2025-03-22,11,7,4,3,479.25,69.07
3350,2025-03-23,33,7,2,6,479.25,69.07
3351,2025-03-23,135,20,4,1,172.95,87.87
3352,2025-03-23,16,10,2,1,284.96,70.7
3353,2025-03-23,115,27,2,5,138.02,140.76
3354,2025-03-23,171,30,2,2,139.33,10.04
3355,2025-03-23,183,1,5,4,324.8,105.02
3356,2025-03-23,58,5,3,5,131.48,120.09
3357,2025-03-23,62,8,1,1,331.43,105.62
3358,2025-03-23,9,5,5,4,131.48,120.09
3359,2025-03-23,172,9,3,5,412.4,27.45
3360,2025-03-23,58,6,3,4,497.78,68.34
3361,2025-03-24,229,17,3,3,252.54,51.1
3362,2025-03-24,247,5,4,4,131.48,120.09
3363,2025-03-24,8,4,2,3,300.97,58.8
3364,2025-03-24,80,2,4,3,247.83,148.51
3365,2025-03-24,141,10,1,1,284.96,70.7
3366,2025-03-24,45,14,4,2,248.64,22.76
3367,2025-03-24,6,17,4,6,252.54,51.1
3368,2025-03-25,52,18,5,3,96.29,125.95
3369,2025-03-25,183,14,5,1,248.64,22.76
3370,2025-03-25,126,7,1,5,479.25,69.07
3371,2025-03-25,159,23,4,2,51.51,19.97
3372,2025-03-25,205,25,2,6,494.77,64.02
3373,2025-03-25,19,16,2,4,478.16,47.34
3374,2025-03-26,234,3,1,3,133.31,78.24
3375,2025-03-26,184,28,5,1,215.58,68.69
3376,2025-03-26,190,14,5,4,248.64,22.76
3377,2025-03-26,48,16,5,2,478.16,47.34
3378,2025-03-26,146,11,4,1,109.72,75.28
3379,2025-03-26,167,10,2,1,284.96,70.7
3380,2025-03-26,30,3,3,1,133.31,78.24
3381,2025-03-26,74,20,4,3,172.95,87.87
3382,2025-03-26,239,27,3,4,138.02,140.76
3383,2025-03-26,47,12,3,2,132.74,130.55
3384,2025-03-26,2,14,2,2,248.64,22.76
3385,2025-03-27,87,30,4,3,139.33,10.04
3386,2025-03-27,231,2,4,1,247.83,148.51
3387,2025-03-27,68,2,4,1,247.83,148.51
3388,2025-03-27,7,18,2,3,96.29,125.95
3389,2025-03-27,30,13,3,6,405.4,102.7
3390,2025-03-27,24,1,1,5,324.8,105.02
3391,2025-03-27,119,12,1,1,132.74,130.55
3392,2025-03-27,213,17,3,6,252.54,51.1
3393,2025-03-27,82,15,4,4,90.15,54.48
3394,2025-03-27,109,22,3,2,306.67,55.26
3395,2025-03-27,59,19,3,6,284.21,76.27
3396,2025-03-27,220,23,4,4,51.51,19.97
3397,2025-03-28,177,12,5,1,132.74,130.55
3398,2025-03-28,218,25,2,5,494.77,64.02
3399,2025-03-28,74,25,4,2,494.77,64.02
3400,2025-03-29,140,4,5,2,300.97,58.8
3401,2025-03-29,127,1,2,3,324.8,105.02
3402,2025-03-29,167,10,2,2,284.96,70.7
3403,2025-03-29,222,25,1,2,494.77,64.02
3404,2025-03-29,245,15,2,6,90.15,54.48
3405,2025-03-29,86,21,4,2,101.64,31.2
3406,2025-03-29,64,18,4,1,96.29,125.95
3407,2025-03-29,9,13,5,1,405.4,102.7
3408,2025-03-29,83,24,5,5,348.01,59.36
3409,2025-03-30,149,29,3,4,45.04,126.36
3410,2025-03-30,174,14,4,6,248.64,22.76
3411,2025-03-30,41,9,5,5,412.4,27.45
3412,2025-03-30,101,28,3,3,215.58,68.69
3413,2025-03-30,46,19,3,4,284.21,76.27
3414,2025-03-30,96,8,3,1,331.43,105.62
3415,2025-03-30,155,20,3,6,172.95,87.87
3416,2025-03-30,217,6,4,1,497.78,68.34
3417,2025-03-31,11,30,4,5,139.33,10.04
3418,2025-03-31,115,23,2,2,51.51,19.97
3419,2025-03-31,182,15,3,5,90.15,54.48
3420,2025-03-31,131,21,2,1,101.64,31.2
3421,2025-03-31,63,7,1,6,479.25,69.07
3422,2025-03-31,5,5,5,1,131.48,120.09
3423,2025-03-31,12,26,2,4,255.64,133.06
3424,2025-03-31,209,3,2,2,133.31,78.24
3425,2025-04-01,144,11,5,6,109.72,75.28
3426,2025-04-01,14,29,2,6,45.04,126.36
3427,2025-04-01,5,4,5,5,300.97,58.8
3428,2025-04-01,180,26,2,4,255.64,133.06
3429,2025-04-01,106,9,3,5,412.4,27.45
3430,2025-04-01,218,25,2,6,494.77,64.02
3431,2025-04-01,231,7,4,6,479.25,69.07
3432,2025-04-01,111,20,4,6,172.95,87.87
3433,2025-04-01,56,15,5,4,90.15,54.48
3434,2025-04-01,114,30,3,5,139.33,10.04
3435,2025-04-01,95,3,1,4,133.31,78.24
3436,2025-04-01,82,15,4,5,90.15,54.48
3437,2025-04-02,161,30,2,3,139.33,10.04
3438,2025-04-02,12,18,2,3,96.29,125.95
3439,2025-04-02,40,10,1,1,284.96,70.7
3440,2025-04-02,194,28,5,3,215.58,68.69
3441,2025-04-02,201,11,1,4,109.72,75.28
3442,2025-04-03,5,27,5,1,138.02,140.76
3443,2025-04-03,52,19,5,4,284.21,76.27
3444,2025-04-03,247,27,4,2,138.02,140.76
3445,2025-04-03,98,19,4,4,284.21,76.27
3446,2025-04-03,112,7,4,4,479.25,69.07
3447,2025-04-03,189,21,2,2,101.64,31.2
3448,2025-04-03,200,23,2,6,51.51,19.97
3449,2025-04-03,44,8,1,6,331.43,105.62
3450,2025-04-03,88,13,5,5,405.4,102.7
3451,2025-04-04,168,6,5,4,497.78,68.34
3452,2025-04-04,227,6,5,1,497.78,68.34
3453,2025-04-04,112,21,4,6,101.64,31.2
3454,2025-04-04,10,21,4,2,101.64,31.2
3455,2025-04-04,59,30,3,4,139.33,10.04
3456,2025-04-04,101,16,3,5,478.16,47.34
3457,2025-04-04,104,13,1,6,405.4,102.7
3458,2025-04-05,76,28,4,5,215.58,68.69
3459,2025-04-05,112,30,4,6,139.33,10.04
3460,2025-04-05,215,25,2,6,494.77,64.02
3461,2025-04-05,71,27,4,2,138.02,140.76
3462,2025-04-06,9,19,5,4,284.21,76.27
3463,2025-04-06,180,1,2,3,324.8,105.02
3464,2025-04-06,79,11,4,5,109.72,75.28
3465,2025-04-07,204,29,3,1,45.04,126.36
3466,2025-04-07,63,21,1,6,101.64,31.2
3467,2025-04-07,220,24,4,5,348.01,59.36
3468,2025-04-07,156,10,1,6,284.96,70.7
3469,2025-04-07,190,16,5,1,478.16,47.34
3470,2025-04-07,94,2,5,1,247.83,148.51
3471,2025-04-07,92,12,3,5,132.74,130.55
3472,2025-04-07,143,2,1,2,247.83,148.51
3473,2025-04-07,212,19,4,4,284.21,76.27
3474,2025-04-07,25,10,1,1,284.96,70.7
3475,2025-04-08,49,24,5,2,348.01,59.36
3476,2025-04-08,172,15,3,3,90.15,54.48
3477,2025-04-08,127,3,2,5,133.31,78.24
3478,2025-04-08,134,10,3,3,284.96,70.7
3479,2025-04-08,171,11,2,6,109.72,75.28
3480,2025-04-09,112,3,4,4,133.31,78.24
3481,2025-04-09,179,26,3,3,255.64,133.06
3482,2025-04-09,214,9,5,1,412.4,27.45
3483,2025-04-09,169,26,3,3,255.64,133.06
3484,2025-04-09,114,8,3,6,331.43,105.62
3485,2025-04-09,161,16,2,4,478.16,47.34
3486,2025-04-09,136,7,5,1,479.25,69.07
3487,2025-04-09,46,17,3,1,252.54,51.1
3488,2025-04-09,125,12,4,1,132.74,130.55
3489,2025-04-09,94,24,5,3,348.01,59.36
3490,2025-04-09,207,21,4,6,101.64,31.2
3491,2025-04-10,221,13,4,5,405.4,102.7
3492,2025-04-10,215,5,2,4,131.48,120.09
3493,2025-04-10,171,1,2,2,324.8,105.02
3494,2025-04-10,248,12,1,5,132.74,130.55
3495,2025-04-10,26,26,4,5,255.64,133.06
3496,2025-04-10,117,18,3,1,96.29,125.95
3497,2025-04-11,7,10,2,1,284.96,70.7
3498,2025-04-11,43,5,5,2,131.48,120.09
3499,2025-04-11,24,4,1,2,300.97,58.8
3500,2025-04-11,178,9,5,5,412.4,27.45
3501,2025-04-11,108,29,2,4,45.04,126.36
3502,2025-04-11,249,10,3,3,284.96,70.7
3503,2025-04-11,177,15,5,3,90.15,54.48
3504,2025-04-11,233,11,4,6,109.72,75.28
3505,2025-04-12,226,6,2,1,497.78,68.34
3506,2025-04-12,6,1,4,5,324.8,105.02
3507,2025-04-12,248,23,1,4,51.51,19.97
3508,2025-04-12,98,5,4,6,131.48,120.09
3509,2025-04-12,31,11,4,3,109.72,75.28
3510,2025-04-12,56,27,5,3,138.02,140.76
3511,2025-04-12,238,8,2,4,331.43,105.62
3512,2025-04-12,99,29,2,3,45.04,126.36
3513,2025-04-12,244,8,2,6,331.43,105.62
3514,2025-04-12,214,29,5,6,45.04,126.36
3515,2025-04-13,136,28,5,5,215.58,68.69
3516,2025-04-13,122,6,5,6,497.78,68.34
3517,2025-04-13,76,14,4,3,248.64,22.76
3518,2025-04-13,238,27,2,1,138.02,140.76
3519,2025-04-13,38,12,1,3,132.74,130.55
3520,2025-04-13,126,19,1,6,284.21,76.27
3521,2025-04-13,143,1,1,2,324.8,105.02
3522,2025-04-14,116,5,4,4,131.48,120.09
3523,2025-04-14,99,14,2,6,248.64,22.76
3524,2025-04-14,127,4,2,2,300.97,58.8
3525,2025-04-15,183,23,5,6,51.51,19.97
3526,2025-04-15,45,28,4,3,215.58,68.69
3527,2025-04-15,29,19,3,1,284.21,76.27
3528,2025-04-15,141,9,1,4,412.4,27.45
3529,2025-04-15,237,24,4,5,348.01,59.36
3530,2025-04-15,157,26,1,6,255.64,133.06
3531,2025-04-15,172,13,3,2,405.4,102.7
3532,2025-04-15,143,25,1,6,494.77,64.02
3533,2025-04-15,208,2,2,3,247.83,148.51
3534,2025-04-15,50,20,5,5,172.95,87.87
3535,2025-04-15,172,29,3,1,45.04,126.36
3536,2025-04-15,154,21,2,6,101.64,31.2
3537,2025-04-16,20,20,4,4,172.95,87.87
3538,2025-04-16,83,25,5,6,494.77,64.02
3539,2025-04-16,29,2,3,6,247.83,148.51
3540,2025-04-16,26,17,4,4,252.54,51.1
3541,2025-04-16,164,3,2,2,133.31,78.24
3542,2025-04-17,134,28,3,4,215.58,68.69
3543,2025-04-17,143,10,1,6,284.96,70.7
3544,2025-04-17,45,22,4,1,306.67,55.26
3545,2025-04-17,167,6,2,3,497.78,68.34
3546,2025-04-17,37,14,5,1,248.64,22.76
3547,2025-04-17,110,15,4,5,90.15,54.48
3548,2025-04-17,63,23,1,1,51.51,19.97
3549,2025-04-17,203,19,3,4,284.21,76.27
3550,2025-04-17,151,16,1,6,478.16,47.34
3551,2025-04-18,104,28,1,3,215.58,68.69
3552,2025-04-18,141,1,1,1,324.8,105.02
3553,2025-04-18,72,22,2,3,306.67,55.26
3554,2025-04-18,23,25,1,4,494.77,64.02
3555,2025-04-18,144,23,5,4,51.51,19.97
3556,2025-04-18,27,14,1,5,248.64,22.76
3557,2025-04-18,26,4,4,3,300.97,58.8
3558,2025-04-18,149,19,3,2,284.21,76.27
3559,2025-04-19,182,10,3,3,284.96,70.7
3560,2025-04-19,87,30,4,5,139.33,10.04
3561,2025-04-19,50,15,5,2,90.15,54.48
3562,2025-04-20,92,29,3,5,45.04,126.36
3563,2025-04-20,149,21,3,1,101.64,31.2
3564,2025-04-20,219,28,2,4,215.58,68.69
3565,2025-04-20,76,3,4,6,133.31,78.24
3566,2025-04-20,155,3,3,3,133.31,78.24
3567,2025-04-20,196,15,3,4,90.15,54.48
3568,2025-04-20,89,1,5,6,324.8,105.02
3569,2025-04-20,193,29,2,6,45.04,126.36
3570,2025-04-20,146,7,4,5,479.25,69.07
3571,2025-04-21,222,19,1,4,284.21,76.27
3572,2025-04-21,226,9,2,5,412.4,27.45
3573,2025-04-21,201,24,1,6,348.01,59.36
3574,2025-04-21,230,2,4,4,247.83,148.51
3575,2025-04-21,48,5,5,4,131.48,120.09
3576,2025-04-21,161,5,2,1,131.48,120.09
3577,2025-04-21,217,9,4,3,412.4,27.45
3578,2025-04-21,178,27,5,1,138.02,140.76
3579,2025-04-21,119,7,1,5,479.25,69.07
3580,2025-04-21,101,12,3,1,132.74,130.55
3581,2025-04-21,222,21,1,4,101.64,31.2
3582,2025-04-22,154,30,2,6,139.33,10.04
3583,2025-04-22,199,3,1,2,133.31,78.24
3584,2025-04-22,214,22,5,1,306.67,55.26
3585,2025-04-22,113,9,4,4,412.4,27.45
3586,2025-04-22,17,24,1,3,348.01,59.36
3587,2025-04-22,206,26,4,4,255.64,133.06
3588,2025-04-22,150,10,3,5,284.96,70.7
3589,2025-04-22,45,27,4,5,138.02,140.76
3590,2025-04-22,61,6,4,1,497.78,68.34
3591,2025-04-23,143,2,1,3,247.83,148.51
3592,2025-04-23,172,30,3,5,139.33,10.04
3593,2025-04-23,160,3,1,3,133.31,78.24
3594,2025-04-23,3,11,4,2,109.72,75.28
3595,2025-04-23,25,14,1,4,248.64,22.76
3596,2025-04-23,20,1,4,1,324.8,105.02
3597,2025-04-23,57,24,1,5,348.01,59.36
3598,2025-04-23,101,6,3,4,497.78,68.34
3599,2025-04-23,126,22,1,3,306.67,55.26
3600,2025-04-23,219,27,2,6,138.02,140.76
3601,2025-04-23,153,28,5,1,215.58,68.69
3602,2025-04-24,240,25,3,2,494.77,64.02
3603,2025-04-24,184,18,5,4,96.29,125.95
3604,2025-04-24,170,26,5,4,255.64,133.06
3605,2025-04-24,36,16,5,6,478.16,47.34
3606,2025-04-24,83,10,5,2,284.96,70.7
3607,2025-04-24,158,14,4,4,248.64,22.76
3608,2025-04-24,178,9,5,4,412.4,27.45
3609,2025-04-24,135,2,4,5,247.83,148.51
3610,2025-04-24,116,8,4,2,331.43,105.62
3611,2025-04-24,67,21,5,1,101.64,31.2
3612,2025-04-24,117,29,3,3,45.04,126.36
3613,2025-04-25,203,27,3,3,138.02,140.76
3614,2025-04-25,103,16,2,1,478.16,47.34
3615,2025-04-25,42,11,2,1,109.72,75.28
3616,2025-04-25,241,14,2,6,248.64,22.76
3617,2025-04-25,3,9,4,4,412.4,27.45
3618,2025-04-25,73,4,5,6,300.97,58.8
3619,2025-04-25,62,17,1,4,252.54,51.1
3620,2025-04-26,174,22,4,6,306.67,55.26
3621,2025-04-26,227,4,5,6,300.97,58.8
3622,2025-04-26,226,6,2,4,497.78,68.34
3623,2025-04-26,135,11,4,2,109.72,75.28
3624,2025-04-26,124,12,4,5,132.74,130.55
3625,2025-04-26,76,8,4,5,331.43,105.62
3626,2025-04-26,242,12,3,3,132.74,130.55
3627,2025-04-26,22,20,2,6,172.95,87.87
3628,2025-04-26,106,9,3,5,412.4,27.45
3629,2025-04-26,25,7,1,4,479.25,69.07
3630,2025-04-27,232,19,4,4,284.21,76.27
3631,2025-04-27,169,15,3,2,90.15,54.48
3632,2025-04-27,51,29,1,3,45.04,126.36
3633,2025-04-27,119,27,1,6,138.02,140.76
3634,2025-04-27,135,11,4,3,109.72,75.28
3635,2025-04-27,211,21,4,2,101.64,31.2
3636,2025-04-27,148,5,3,2,131.48,120.09
3637,2025-04-27,20,7,4,3,479.25,69.07
3638,2025-04-27,139,16,1,6,478.16,47.34
3639,2025-04-28,201,29,1,2,45.04,126.36
3640,2025-04-28,18,18,5,6,96.29,125.95
3641,2025-04-28,76,18,4,5,96.29,125.95
3642,2025-04-28,214,28,5,5,215.58,68.69
3643,2025-04-28,159,11,4,6,109.72,75.28
3644,2025-04-28,239,26,3,1,255.64,133.06
3645,2025-04-28,125,16,4,6,478.16,47.34
3646,2025-04-28,156,2,1,2,247.83,148.51
3647,2025-04-28,78,30,1,2,139.33,10.04
3648,2025-04-28,40,17,1,3,252.54,51.1
3649,2025-04-28,248,12,1,4,132.74,130.55
3650,2025-04-29,183,6,5,4,497.78,68.34
3651,2025-04-29,217,10,4,2,284.96,70.7
3652,2025-04-29,217,13,4,5,405.4,102.7
3653,2025-04-29,66,27,4,3,138.02,140.76
3654,2025-04-29,186,6,2,1,497.78,68.34
3655,2025-04-29,184,12,5,5,132.74,130.55
3656,2025-04-30,229,18,3,1,96.29,125.95
3657,2025-04-30,28,22,3,6,306.67,55.26
3658,2025-04-30,219,2,2,1,247.83,148.51
3659,2025-04-30,166,25,1,5,494.77,64.02
3660,2025-04-30,111,19,4,6,284.21,76.27
3661,2025-04-30,151,25,1,1,494.77,64.02
3662,2025-04-30,228,14,1,5,248.64,22.76
3663,2025-05-01,109,6,3,1,497.78,68.34
3664,2025-05-01,75,5,2,3,131.48,120.09
3665,2025-05-01,49,25,5,2,494.77,64.02
3666,2025-05-01,60,30,3,5,139.33,10.04
3667,2025-05-02,194,23,5,5,51.51,19.97
3668,2025-05-02,241,30,2,3,139.33,10.04
3669,2025-05-02,64,13,4,3,405.4,102.7
3670,2025-05-02,219,12,2,5,132.74,130.55
3671,2025-05-02,53,6,3,6,497.78,68.34
3672,2025-05-02,240,15,3,5,90.15,54.48
3673,2025-05-02,231,24,4,6,348.01,59.36
3674,2025-05-02,159,19,4,6,284.21,76.27
3675,2025-05-02,163,4,4,6,300.97,58.8
3676,2025-05-02,150,5,3,2,131.48,120.09
3677,2025-05-02,93,19,2,1,284.21,76.27
3678,2025-05-02,95,16,1,5,478.16,47.34
3679,2025-05-03,55,9,5,3,412.4,27.45
3680,2025-05-03,180,1,2,4,324.8,105.02
3681,2025-05-03,232,10,4,1,284.96,70.7
3682,2025-05-03,165,16,5,1,478.16,47.34
3683,2025-05-03,174,19,4,1,284.21,76.27
3684,2025-05-03,196,10,3,5,284.96,70.7
3685,2025-05-03,182,3,3,6,133.31,78.24
3686,2025-05-03,177,6,5,2,497.78,68.34
3687,2025-05-03,201,4,1,3,300.97,58.8
3688,2025-05-03,96,11,3,3,109.72,75.28
3689,2025-05-03,147,5,3,6,131.48,120.09
3690,2025-05-03,146,17,4,4,252.54,51.1
3691,2025-05-04,54,22,3,5,306.67,55.26
3692,2025-05-04,157,11,1,2,109.72,75.28
3693,2025-05-04,243,15,5,6,90.15,54.48
3694,2025-05-05,1,7,1,2,479.25,69.07
3695,2025-05-05,108,6,2,4,497.78,68.34
3696,2025-05-05,190,11,5,1,109.72,75.28
3697,2025-05-05,158,6,4,4,497.78,68.34
3698,2025-05-05,61,1,4,3,324.8,105.02
3699,2025-05-06,183,3,5,3,133.31,78.24
3700,2025-05-06,20,27,4,3,138.02,140.76
3701,2025-05-06,112,11,4,1,109.72,75.28
3702,2025-05-06,149,5,3,1,131.48,120.09
3703,2025-05-06,71,20,4,2,172.95,87.87
3704,2025-05-06,79,29,4,5,45.04,126.36
3705,2025-05-06,25,19,1,4,284.21,76.27
3706,2025-05-06,153,20,5,3,172.95,87.87
3707,2025-05-06,142,5,2,2,131.48,120.09
3708,2025-05-06,53,16,3,5,478.16,47.34
3709,2025-05-07,146,13,4,5,405.4,102.7
3710,2025-05-07,186,29,2,2,45.04,126.36
3711,2025-05-07,156,30,1,1,139.33,10.04
3712,2025-05-07,175,13,3,1,405.4,102.7
3713,2025-05-07,92,21,3,3,101.64,31.2
3714,2025-05-07,32,12,5,6,132.74,130.55
3715,2025-05-07,101,12,3,4,132.74,130.55
3716,2025-05-07,61,19,4,6,284.21,76.27
3717,2025-05-07,242,8,3,6,331.43,105.62
3718,2025-05-07,204,13,3,2,405.4,102.7
3719,2025-05-07,209,2,2,1,247.83,148.51
3720,2025-05-07,83,11,5,2,109.72,75.28
3721,2025-05-08,120,24,3,4,348.01,59.36
3722,2025-05-08,145,18,5,2,96.29,125.95
3723,2025-05-08,85,17,3,4,252.54,51.1
3724,2025-05-08,195,9,3,6,412.4,27.45
3725,2025-05-08,148,14,3,6,248.64,22.76
3726,2025-05-08,154,24,2,3,348.01,59.36
3727,2025-05-08,202,12,5,3,132.74,130.55
3728,2025-05-09,107,23,5,2,51.51,19.97
3729,2025-05-09,144,6,5,3,497.78,68.34
3730,2025-05-09,223,28,5,3,215.58,68.69
3731,2025-05-09,72,13,2,4,405.4,102.7
3732,2025-05-09,214,15,5,3,90.15,54.48
3733,2025-05-09,134,11,3,2,109.72,75.28
3734,2025-05-09,104,21,1,4,101.64,31.2
3735,2025-05-09,98,15,4,4,90.15,54.48
3736,2025-05-10,46,25,3,1,494.77,64.02
3737,2025-05-10,68,19,4,1,284.21,76.27
3738,2025-05-10,215,9,2,4,412.4,27.45
3739,2025-05-10,179,15,3,1,90.15,54.48
3740,2025-05-10,68,23,4,1,51.51,19.97
3741,2025-05-10,214,4,5,5,300.97,58.8
3742,2025-05-10,11,20,4,5,172.95,87.87
3743,2025-05-10,154,9,2,3,412.4,27.45
3744,2025-05-10,94,20,5,5,172.95,87.87
3745,2025-05-10,154,2,2,1,247.83,148.51
3746,2025-05-11,184,21,5,6,101.64,31.2
3747,2025-05-11,98,1,4,5,324.8,105.02
3748,2025-05-11,106,7,3,1,479.25,69.07
3749,2025-05-11,165,14,5,6,248.64,22.76
3750,2025-05-11,165,18,5,4,96.29,125.95
3751,2025-05-11,176,19,1,3,284.21,76.27
3752,2025-05-11,181,26,3,2,255.64,133.06
3753,2025-05-11,231,12,4,6,132.74,130.55
3754,2025-05-11,229,8,3,3,331.43,105.62
3755,2025-05-11,18,9,5,5,412.4,27.45
3756,2025-05-11,125,21,4,3,101.64,31.2
3757,2025-05-12,81,18,5,5,96.29,125.95
3758,2025-05-12,188,26,4,2,255.64,133.06
3759,2025-05-12,47,30,3,2,139.33,10.04
3760,2025-05-12,143,19,1,3,284.21,76.27
3761,2025-05-12,16,19,2,3,284.21,76.27
3762,2025-05-12,162,4,5,4,300.97,58.8
3763,2025-05-13,235,8,1,5,331.43,105.62
3764,2025-05-13,163,30,4,5,139.33,10.04
3765,2025-05-13,61,29,4,6,45.04,126.36
3766,2025-05-13,78,21,1,1,101.64,31.2
3767,2025-05-13,27,11,1,6,109.72,75.28
3768,2025-05-13,81,30,5,1,139.33,10.04
3769,2025-05-13,192,29,3,5,45.04,126.36
3770,2025-05-13,81,22,5,6,306.67,55.26
3771,2025-05-13,11,20,4,1,172.95,87.87
3772,2025-05-13,239,13,3,4,405.4,102.7
3773,2025-05-13,150,15,3,6,90.15,54.48
3774,2025-05-14,13,16,5,5,478.16,47.34
3775,2025-05-14,132,30,5,5,139.33,10.04
3776,2025-05-14,57,26,1,2,255.64,133.06
3777,2025-05-14,164,5,2,6,131.48,120.09
3778,2025-05-14,186,8,2,4,331.43,105.62
3779,2025-05-14,24,18,1,5,96.29,125.95
3780,2025-05-15,147,21,3,3,101.64,31.2
3781,2025-05-15,161,15,2,2,90.15,54.48
3782,2025-05-15,78,3,1,6,133.31,78.24
3783,2025-05-16,14,2,2,6,247.83,148.51
3784,2025-05-16,194,22,5,2,306.67,55.26
3785,2025-05-16,85,12,3,1,132.74,130.55
3786,2025-05-16,87,26,4,1,255.64,133.06
3787,2025-05-16,176,17,1,4,252.54,51.1
3788,2025-05-16,138,20,5,2,172.95,87.87
3789,2025-05-16,67,17,5,2,252.54,51.1
3790,2025-05-16,245,8,2,5,331.43,105.62
3791,2025-05-17,75,25,2,6,494.77,64.02
3792,2025-05-17,175,10,3,6,284.96,70.7
3793,2025-05-17,246,26,4,5,255.64,133.06
3794,2025-05-17,66,17,4,3,252.54,51.1
3795,2025-05-17,148,10,3,5,284.96,70.7
3796,2025-05-17,188,2,4,3,247.83,148.51
3797,2025-05-17,246,19,4,6,284.21,76.27
3798,2025-05-17,135,18,4,5,96.29,125.95
3799,2025-05-17,180,14,2,2,248.64,22.76
3800,2025-05-17,233,22,4,2,306.67,55.26
3801,2025-05-17,82,14,4,5,248.64,22.76
3802,2025-05-18,87,22,4,3,306.67,55.26
3803,2025-05-18,39,7,4,5,479.25,69.07
3804,2025-05-18,201,19,1,2,284.21,76.27
3805,2025-05-18,54,26,3,6,255.64,133.06
3806,2025-05-18,50,24,5,3,348.01,59.36
3807,2025-05-18,34,6,4,6,497.78,68.34
3808,2025-05-19,98,23,4,6,51.51,19.97
3809,2025-05-19,46,8,3,4,331.43,105.62
3810,2025-05-19,146,3,4,6,133.31,78.24
3811,2025-05-19,168,1,5,3,324.8,105.02
3812,2025-05-19,79,10,4,1,284.96,70.7
3813,2025-05-19,220,21,4,4,101.64,31.2
3814,2025-05-19,70,28,1,6,215.58,68.69
3815,2025-05-19,179,3,3,1,133.31,78.24
3816,2025-05-19,223,27,5,1,138.02,140.76
3817,2025-05-19,140,3,5,3,133.31,78.24
3818,2025-05-20,211,21,4,5,101.64,31.2
3819,2025-05-20,213,14,3,2,248.64,22.76
3820,2025-05-20,219,1,2,2,324.8,105.02
3821,2025-05-20,91,30,3,3,139.33,10.04
3822,2025-05-20,115,25,2,4,494.77,64.02
3823,2025-05-20,115,23,2,6,51.51,19.97
3824,2025-05-20,250,19,5,1,284.21,76.27
3825,2025-05-20,93,2,2,1,247.83,148.51
3826,2025-05-20,167,2,2,1,247.83,148.51
3827,2025-05-20,130,18,1,2,96.29,125.95
3828,2025-05-20,171,18,2,5,96.29,125.95
3829,2025-05-21,113,16,4,1,478.16,47.34
3830,2025-05-21,149,12,3,2,132.74,130.55
3831,2025-05-21,168,15,5,4,90.15,54.48
3832,2025-05-21,192,8,3,1,331.43,105.62
3833,2025-05-21,162,9,5,3,412.4,27.45
3834,2025-05-21,140,1,5,4,324.8,105.02
3835,2025-05-21,123,13,4,2,405.4,102.7
3836,2025-05-21,45,25,4,5,494.77,64.02
3837,2025-05-21,210,24,2,1,348.01,59.36
3838,2025-05-21,62,19,1,4,284.21,76.27
3839,2025-05-21,235,25,1,6,494.77,64.02
3840,2025-05-21,150,14,3,6,248.64,22.76
3841,2025-05-22,127,10,2,6,284.96,70.7
3842,2025-05-22,237,9,4,4,412.4,27.45
3843,2025-05-22,176,26,1,3,255.64,133.06
3844,2025-05-22,59,9,3,2,412.4,27.45
3845,2025-05-22,58,8,3,3,331.43,105.62
3846,2025-05-23,140,22,5,4,306.67,55.26
3847,2025-05-23,81,14,5,5,248.64,22.76
3848,2025-05-23,84,5,5,3,131.48,120.09
3849,2025-05-23,64,14,4,2,248.64,22.76
3850,2025-05-23,7,26,2,6,255.64,133.06
3851,2025-05-23,37,22,5,2,306.67,55.26
3852,2025-05-23,167,24,2,2,348.01,59.36
3853,2025-05-23,110,29,4,3,45.04,126.36
3854,2025-05-23,237,10,4,6,284.96,70.7
3855,2025-05-23,248,16,1,3,478.16,47.34
3856,2025-05-23,211,27,4,1,138.02,140.76
3857,2025-05-24,29,23,3,3,51.51,19.97
3858,2025-05-24,26,23,4,4,51.51,19.97
3859,2025-05-24,142,3,2,2,133.31,78.24
3860,2025-05-24,51,16,1,4,478.16,47.34
3861,2025-05-24,33,1,2,4,324.8,105.02
3862,2025-05-25,77,27,4,1,138.02,140.76
3863,2025-05-25,187,15,5,4,90.15,54.48
3864,2025-05-25,132,24,5,3,348.01,59.36
3865,2025-05-25,130,15,1,5,90.15,54.48
3866,2025-05-25,165,24,5,1,348.01,59.36
3867,2025-05-25,55,5,5,2,131.48,120.09
3868,2025-05-26,191,8,4,6,331.43,105.62
3869,2025-05-26,98,4,4,4,300.97,58.8
3870,2025-05-26,1,15,1,4,90.15,54.48
3871,2025-05-26,60,27,3,2,138.02,140.76
3872,2025-05-26,125,10,4,1,284.96,70.7
3873,2025-05-26,237,4,4,3,300.97,58.8
3874,2025-05-26,78,28,1,5,215.58,68.69
3875,2025-05-26,241,11,2,5,109.72,75.28
3876,2025-05-26,30,18,3,5,96.29,125.95
3877,2025-05-26,244,7,2,5,479.25,69.07
3878,2025-05-27,172,11,3,6,109.72,75.28
3879,2025-05-27,200,12,2,4,132.74,130.55
